Time,Distance,Theta,LW_Vel,RW_Vel,Pose_x,Pose_y,Pose_Ori
250.416,4.183385,-0.074794,-5,5,-137.293043,-7.504419,-0.002402
250.749,4.183385,-0.002402,-5,5,-137.293043,-7.504419,0.069989
251.082,4.183385,0.069989,5,5,-135.632119,-7.387983,0.069989
251.415,2.686912,0.069989,-5,5,-135.632119,-7.387983,0.14238
251.748,2.686912,0.14238,-5,5,-135.632119,-7.387983,0.214772
252.081,2.686912,0.214772,-5,5,-135.632119,-7.387983,0.287163
252.414,2.686912,0.287163,5,5,-134.035298,-6.916401,0.287163
252.747,1.269166,0.287163,-5,5,-134.035298,-6.916401,0.359554
253.08,1.269166,0.359554,-5,5,-134.035298,-6.916401,0.431945
253.413,1.269166,0.431945,-5,5,-134.035298,-6.916401,0.504337
253.746,1.269166,0.504337,-5,5,-134.035298,-6.916401,0.576728
254.079,1.269166,0.576728,-5,5,-134.035298,-6.916401,0.649119
254.412,1.269166,0.649119,-5,5,-134.035298,-6.916401,0.721511
254.745,1.269166,0.721511,-5,5,-134.035298,-6.916401,0.793902
255.078,1.269166,0.793902,-5,5,-134.035298,-6.916401,0.866293
255.411,1.269166,0.866293,-5,5,-134.035298,-6.916401,0.938685
255.744,1.269166,0.938685,-5,5,-134.035298,-6.916401,1.011076
256.077,1.269166,1.011076,-5,5,-134.035298,-6.916401,1.083467
256.41,1.269166,1.083467,0,0,-134.035298,-6.916401,1.083467
256.743,5.949316,1.083467,5,-5,-134.035298,-6.916401,1.011076
257.076,5.949316,1.011076,5,-5,-134.035298,-6.916401,0.938685
257.409,5.949316,0.938685,5,-5,-134.035298,-6.916401,0.866293
257.742,5.949316,0.866293,5,-5,-134.035298,-6.916401,0.793902
258.075,5.949316,0.793902,5,-5,-134.035298,-6.916401,0.721511
258.408,5.949316,0.721511,5,-5,-134.035298,-6.916401,0.649119
258.741,5.949316,0.649119,5,-5,-134.035298,-6.916401,0.576728
259.074,5.949316,0.576728,5,-5,-134.035298,-6.916401,0.504337
259.407,5.949316,0.504337,22.035306,19.64713,-127.959252,-3.562746,0.487048
259.74,1.013773,0.487048,0,0,-127.959252,-3.562746,0.487048
260.073,4.102473,0.487048,-5,-5,-129.430643,-4.341998,0.487048
260.406,5.705156,0.487048,5,-5,-129.430643,-4.341998,0.414657
260.739,5.705156,0.414657,5,-5,-129.430643,-4.341998,0.342266
261.072,5.705156,0.342266,5,-5,-129.430643,-4.341998,0.269875
261.405,5.705156,0.269875,22.298678,21.132408,-122.461107,-2.414064,0.261432
261.738,1.528945,0.261432,0,0,-122.461107,-2.414064,0.261432
262.071,3.48321,0.261432,5,-5,-122.461107,-2.414064,0.18904
262.404,3.48321,0.18904,0,0,-122.461107,-2.414064,0.18904
262.737,8.482683,0.18904,23.319634,20.207646,-115.342926,-1.052178,0.166512
263.07,1.246731,0.166512,0,0,-115.342926,-1.052178,0.166512
263.403,6.243515,0.166512,5,-5,-115.342926,-1.052178,0.094121
263.736,6.243515,0.094121,21.274693,21.971878,-108.174242,-0.375455,0.099168
264.069,0.958416,0.099168,0,0,-108.174242,-0.375455,0.099168
264.402,4.041358,0.099168,22.220314,20.758915,-101.053359,0.333033,0.088589
264.735,3.11818,0.088589,0,0,-101.053359,0.333033,0.088589
265.068,1.991829,0.088589,5,-5,-101.053359,0.333033,0.016197
265.401,1.991829,0.016197,5,-5,-101.053359,0.333033,-0.056194
265.734,1.991829,-0.056194,5,-5,-101.053359,0.333033,-0.128585
266.067,1.991829,-0.128585,0,0,-101.053359,0.333033,-0.128585
266.4,9.00949,-0.128585,-5,5,-101.053359,0.333033,-0.056194
266.733,9.00949,-0.056194,21.3661,22.744451,-93.720545,-0.07946,-0.046216
267.066,1.672408,-0.046216,0,0,-93.720545,-0.07946,-0.046216
267.399,9.170863,-0.046216,-5,5,-93.720545,-0.07946,0.026176
267.732,9.170863,0.026176,22.714047,20.236129,-86.571791,0.107706,0.008238
268.065,2.024632,0.008238,0,0,-86.571791,0.107706,0.008238
268.398,9.522374,0.008238,21.833711,20.051613,-79.598121,0.165153,-0.004663
268.731,2.553441,-0.004663,0,0,-79.598121,0.165153,-0.004663
269.064,10.049452,-0.004663,21.671011,22.112564,-72.308235,0.131158,-0.001467
269.397,2.761326,-0.001467,0,0,-72.308235,0.131158,-0.001467
269.73,10.259047,-0.001467,21.734491,22.166336,-64.998755,0.120437,0.001659
270.063,2.951188,0.001659,0,0,-64.998755,0.120437,0.001659
270.396,10.449423,0.001659,22.942317,20.64771,-57.741026,0.13248,-0.014952
270.729,3.193749,-0.014952,0,0,-57.741026,0.13248,-0.014952
271.062,10.69182,-0.014952,21.588284,20.8656,-50.673244,0.026798,-0.020183
271.395,3.623317,-0.020183,0,0,-50.673244,0.026798,-0.020183
271.728,11.12325,-0.020183,21.109138,21.64285,-43.556488,-0.116861,-0.01632
272.061,4.008166,-0.01632,19.042395,23.30681,-36.506284,-0.231927,0.014551
272.394,3.052565,0.014551,0,0,-36.506284,-0.231927,0.014551
272.727,4.462289,0.014551,21.278263,23.501192,-29.051294,-0.123441,0.030643
273.06,3.001271,0.030643,0,0,-29.051294,-0.123441,0.030643
273.393,4.502959,0.030643,22.63082,20.971292,-21.794951,0.098986,0.01863
273.726,2.756855,0.01863,0,0,-21.794951,0.098986,0.01863
274.059,4.745955,0.01863,23.853855,19.78848,-14.529763,0.234349,-0.0108
274.392,2.531137,-0.0108,0,0,-14.529763,0.234349,-0.0108
274.725,4.985247,-0.0108,22.256559,20.174863,-7.465343,0.158049,-0.02587
275.058,2.090666,-0.02587,0,0,-7.465343,0.158049,-0.02587
275.391,5.417622,-0.02587,20.795191,20.909768,-0.523791,-0.021568,-0.02504
275.724,1.526388,-0.02504,0,0,-0.523791,-0.021568,-0.02504
276.057,5.973803,-0.02504,20.645947,23.020376,6.744373,-0.203603,-0.007852
276.39,1.310315,-0.007852,0,0,6.744373,-0.203603,-0.007852
276.723,6.20894,-0.007852,20.271443,22.115055,13.801507,-0.259014,0.005495
277.056,0.890055,0.005495,0,0,13.801507,-0.259014,0.005495
277.389,6.653509,0.005495,20.176677,23.51522,21.076098,-0.219043,0.029663
277.722,0.663335,0.029663,0,0,21.076098,-0.219043,0.029663
278.055,6.877363,0.029663,21.354912,22.318186,28.34447,-0.00338,0.036636
278.388,0.394513,0.036636,0,0,28.34447,-0.00338,0.036636
278.721,7.105505,0.036636,22.57193,20.487319,35.509024,0.259217,0.021545
279.054,0.265858,0.021545,0,0,35.509024,0.259217,0.021545
279.387,7.445464,0.021545,5,-5,35.509024,0.259217,-0.050846
279.72,7.445464,-0.050846,21.394685,21.211913,42.593855,-0.101329,-0.052169
280.053,0.370255,-0.052169,0,0,42.593855,-0.101329,-0.052169
280.386,7.856773,-0.052169,-5,5,42.593855,-0.101329,0.020222
280.719,7.856773,0.020222,22.570404,21.314004,49.899115,0.046418,0.011127
281.052,0.552812,0.011127,0,0,49.899115,0.046418,0.011127
281.385,8.050993,0.011127,21.965019,20.910203,57.037397,0.125848,0.003491
281.718,0.921213,0.003491,0,0,57.037397,0.125848,0.003491
282.051,8.413518,0.003491,21.389107,21.772074,64.22369,0.150935,0.006263
282.384,1.235538,0.006263,0,0,64.22369,0.150935,0.006263
282.717,8.727589,0.006263,22.292272,21.337856,71.487964,0.196433,-0.000646
283.05,1.475147,-0.000646,0,0,71.487964,0.196433,-0.000646
283.383,8.964163,-0.000646,22.195065,20.918141,78.666311,0.191797,-0.00989
283.716,1.793945,-0.00989,0,0,78.666311,0.191797,-0.00989
284.049,9.285644,-0.00989,21.758692,21.895179,85.934325,0.119916,-0.008902
284.382,2.019213,-0.008902,0,0,85.934325,0.119916,-0.008902
284.715,9.516404,-0.008902,21.432373,22.277775,93.211776,0.055132,-0.002782
285.048,2.238877,-0.002782,0,0,93.211776,0.055132,-0.002782
285.381,9.738354,-0.002782,21.80221,21.20351,100.372201,0.035214,-0.007116
285.714,2.578014,-0.007116,0,0,100.372201,0.035214,-0.007116
286.047,10.077835,-0.007116,21.021281,21.451524,107.443744,-0.015106,-0.004001
286.38,3.006268,-0.004001,0,0,107.443744,-0.015106,-0.004001
286.713,10.506241,-0.004001,21.532388,22.735515,114.814291,-0.044597,0.004708
287.046,3.136,0.004708,0,0,114.814291,-0.044597,0.004708
287.379,10.635777,0.004708,20.627105,22.065555,121.92254,-0.011129,0.015122
287.712,3.527452,0.015122,0,0,121.92254,-0.011129,0.015122
288.045,11.027432,0.015122,22.310737,21.208242,129.167622,0.098437,0.00714
288.378,3.783625,0.00714,0,0,129.167622,0.098437,0.00714
288.711,11.282774,0.00714,21.623798,21.565703,136.35849,0.149783,0.00672
289.044,4.094217,0.00672,23.806145,19.352228,143.544197,0.198071,-0.025523
289.377,3.100564,-0.025523,0,0,143.544197,0.198071,-0.025523
289.71,4.410219,-0.025523,22.020131,20.71434,150.657169,0.01649,-0.034975
290.043,2.707253,-0.034975,0,0,150.657169,0.01649,-0.034975
290.376,4.792826,-0.034975,20.941433,21.766304,157.763658,-0.232164,-0.029004
290.709,2.325311,-0.029004,0,0,157.763658,-0.232164,-0.029004
291.042,5.191502,-0.029004,-5,5,157.763658,-0.232164,0.043387
291.375,5.191502,0.043387,21.381887,20.879302,164.793525,0.073034,0.039749
291.708,1.845004,0.039749,0,0,164.793525,0.073034,0.039749
292.041,5.656913,0.039749,5,-5,164.793525,0.073034,-0.032642
292.374,5.656913,-0.032642,20.821374,22.892679,172.068037,-0.164507,-0.017648
292.707,1.626412,-0.017648,0,0,172.068037,-0.164507,-0.017648
293.04,5.884229,-0.017648,19.238004,22.753158,179.058477,-0.287887,0.007799
293.373,1.145284,0.007799,0,0,179.058477,-0.287887,0.007799
293.706,6.39797,0.007799,20.232196,22.646078,186.197493,-0.23221,0.025273
294.039,0.782762,0.025273,0,0,186.197493,-0.23221,0.025273
294.372,6.756465,0.025273,20.495825,22.102777,193.287895,-0.052975,0.036906
294.705,0.342055,0.036906,0,0,193.287895,-0.052975,0.036906
295.038,7.162268,0.036906,22.158403,21.378827,200.531907,0.214495,0.031263
295.371,0.229613,0.031263,0,0,200.531907,0.214495,0.031263
295.704,7.42116,0.031263,5,-5,200.531907,0.214495,-0.041129
296.037,7.42116,-0.041129,20.7966,22.742155,207.77498,-0.083571,-0.027045
296.37,0.193919,-0.027045,0,0,207.77498,-0.083571,-0.027045
296.703,7.675442,-0.027045,19.891606,23.728634,215.035094,-0.279966,0.000732
297.036,0.5005,0.000732,0,0,215.035094,-0.279966,0.000732
297.369,7.919823,0.000732,19.725284,21.940306,221.972413,-0.274886,0.016767
297.702,1.015467,0.016767,0,0,221.972413,-0.274886,0.016767
298.035,8.482009,0.016767,20.410746,21.798196,228.999214,-0.157056,0.026811
298.368,1.459229,0.026811,0,0,228.999214,-0.157056,0.026811
298.701,8.952131,0.026811,21.057086,22.207003,236.200096,0.036053,0.035135
299.034,1.750242,0.035135,0,0,236.200096,0.036053,0.035135
299.367,9.249941,0.035135,22.581361,20.241308,243.32567,0.286516,0.018195
299.7,2.143532,0.018195,0,0,243.32567,0.286516,0.018195
300.033,9.628561,0.018195,23.655219,18.964746,250.420719,0.415628,-0.01576
300.366,2.56317,-0.01576,0,0,250.420719,0.415628,-0.01576
300.699,10.037871,-0.01576,22.20069,21.354607,257.671775,0.301345,-0.021884
301.032,2.794502,-0.021884,0,0,257.671775,0.301345,-0.021884
301.365,10.282623,-0.021884,21.575835,20.679983,264.705684,0.147388,-0.02837
301.698,3.247643,-0.02837,0,0,264.705684,0.147388,-0.02837
302.031,10.745308,-0.02837,20.705828,21.483704,271.727415,-0.051869,-0.022738
302.364,3.722928,-0.022738,0,0,271.727415,-0.051869,-0.022738
302.697,11.222687,-0.022738,20.019372,21.934557,278.710938,-0.210691,-0.008874
303.03,4.244276,-0.008874,19.923182,24.488952,286.105268,-0.276312,0.024178
303.363,3.167361,0.024178,0,0,286.105268,-0.276312,0.024178
303.696,4.353492,0.024178,19.886353,23.808596,293.37835,-0.100429,0.052572
304.029,2.93009,0.052572,0,0,293.37835,-0.100429,0.052572
304.362,4.572734,0.052572,22.281593,20.973828,300.570428,0.278019,0.043105
304.695,2.635153,0.043105,0,0,300.570428,0.278019,0.043105
305.028,4.887468,0.043105,5,-5,300.570428,0.278019,-0.029287
305.361,4.887468,-0.029287,23.364583,20.270123,307.832491,0.065277,-0.051688
305.694,2.383403,-0.051688,0,0,307.832491,0.065277,-0.051688
306.027,5.117907,-0.051688,19.499384,22.391921,314.798078,-0.295081,-0.030748
306.36,1.871506,-0.030748,0,0,314.798078,-0.295081,-0.030748
306.693,5.659601,-0.030748,-5,5,314.798078,-0.295081,0.041643
307.026,5.659601,0.041643,22.072036,22.173223,322.158527,0.011606,0.042375
307.359,1.708585,0.042375,0,0,322.158527,0.011606,0.042375
307.692,5.791466,0.042375,23.070184,20.830948,329.461504,0.321257,0.026165
308.025,1.545285,0.026165,0,0,329.461504,0.321257,0.026165
308.358,5.997089,0.026165,5,-5,329.461504,0.321257,-0.046226
308.691,5.997089,-0.046226,22.470659,21.274646,336.737316,-0.015315,-0.054884
309.024,1.287426,-0.054884,0,0,336.737316,-0.015315,-0.054884
309.357,6.212684,-0.054884,-5,5,336.737316,-0.015315,0.017507
309.69,6.212684,0.017507,22.836876,20.309717,343.920123,0.110448,-0.000787
310.023,0.976408,-0.000787,0,0,343.920123,0.110448,-0.000787
310.356,6.530792,-0.000787,23.045143,20.89896,351.236814,0.104688,-0.016324
310.689,0.793766,-0.016324,0,0,351.236814,0.104688,-0.016324
311.022,6.713984,-0.016324,21.09225,22.276822,358.456803,-0.013181,-0.007749
311.355,0.506992,-0.007749,0,0,358.456803,-0.013181,-0.007749
311.688,6.993192,-0.007749,21.692939,21.932184,365.720167,-0.069462,-0.006017
312.021,0.278972,-0.006017,0,0,365.720167,-0.069462,-0.006017
312.354,7.230148,-0.006017,21.369932,22.268435,372.985824,-0.113178,0.000488
312.687,0.118717,0.000488,0,0,372.985824,-0.113178,0.000488
313.02,7.465016,0.000488,20.988673,21.604375,380.077566,-0.109718,0.004945
313.353,0.388242,0.004945,0,0,380.077566,-0.109718,0.004945
313.686,7.87318,0.004945,20.564972,21.214391,387.033745,-0.075321,0.009646
314.019,0.919328,0.009646,0,0,387.033745,-0.075321,0.009646
314.352,8.126486,0.009646,22.418718,21.091716,394.277895,-0.00544,0.00004
314.685,0.882003,0.00004,0,0,394.277895,-0.00544,0.00004
315.018,5.032014,0.00004,22.478639,21.421395,401.587251,-0.00515,-0.007614
315.351,2.27735,-0.007614,0,0,401.587251,-0.00515,-0.007614
