Time,Distance,dTheta,QRToIMR_Theta, QRToIMR_X,QRToIMR_Y,InRange, LW_Vel,RW_Vel,Pose_x,Pose_y,Pose_Ori,QRPose_x,QRPose_y,QRPose_Ori
123.543,105.226575,0.027309,1.081172,2.874362,105.226575,1,5.389157,4.642888,146.644652,104.944631,1.981914,101.957623,200.25446,3.063086
123.876,103.612568,0.022371,1.148196,2.318287,103.612568,1,4.518006,5.259423,145.99407,106.436924,1.987282,101.957623,200.25446,3.135478
124.209,103.434111,-0.047432,1.150765,-4.9098,103.434111,1,-4.558443,5.086657,145.958491,106.517354,2.057104,101.957623,200.25446,3.207869
124.542,106.023254,0.09128,1.219664,9.704754,106.023254,1,5.078265,-5.190176,145.9672,106.500881,1.982769,94.620803,199.767489,3.202433
124.875,104.327637,0.09578,2.058707,10.023197,104.327637,0,5.212333,4.79075,145.300298,108.027045,1.979717,94.620803,199.767489,3.202433
125.208,104.771454,0.026468,1.153403,2.773703,104.771454,1,-4.78779,4.786905,145.300357,108.02691,2.04903,94.620803,199.767489,3.202433
125.541,108.121827,0.01352,1.100758,1.461848,108.121827,1,-5.260552,4.699866,145.343319,107.944029,2.121135,87.552244,199.336906,3.221893
125.874,106.563152,0.013498,1.100539,1.43847,106.563152,1,4.666509,4.696814,144.528004,109.272833,2.121354,87.552244,199.336906,3.221893
126.207,104.981923,0.016407,1.175637,1.722619,104.981923,1,4.922529,4.548647,143.703003,110.616762,2.118647,87.552244,199.336906,3.294284
126.54,107.790105,0.078282,1.194662,8.455267,107.790105,1,0,0,143.703003,110.616762,2.118647,80.342294,198.227372,3.313309
126.873,105.966884,0.07985,1.19489,8.479474,105.966884,1,5.485107,5.453551,142.754378,112.171496,2.118419,80.342294,198.227372,3.313309
127.206,104.375953,0.076634,1.132869,8.014491,104.375953,0,4.580172,5.195669,141.906913,113.56115,2.122875,80.342294,198.227372,3.3857
127.539,104.62641,0.007247,1.193399,0.758288,104.62641,1,-4.632481,4.957991,141.878489,113.607295,2.192301,80.342294,198.227372,3.3857
127.872,107.251848,0.068716,1.20594,7.381525,107.251848,1,0,0,141.878489,113.607295,2.192301,73.428896,196.50542,3.398241
128.205,105.663825,0.067573,1.203757,7.150926,105.663825,1,4.665716,4.967208,140.944614,114.911256,2.194484,73.428896,196.50542,3.398241
128.538,104.004122,0.068277,1.144772,7.112141,104.004122,0,4.966323,5.017838,139.97374,116.260647,2.194857,73.428896,196.50542,3.470632
128.871,106.860648,0.054578,1.194228,5.838063,106.860648,1,-5.402127,4.98027,140.014783,116.203647,2.270016,66.768912,194.231355,3.464244
129.204,105.206061,0.054078,1.192867,5.694892,105.206061,1,4.898297,5.086291,138.944806,117.475981,2.271377,66.768912,194.231355,3.464244
129.537,106.332926,0.117026,1.203998,12.500861,106.332926,1,4.714087,4.690527,137.935351,118.673037,2.271207,59.842556,191.915634,3.475205
129.87,106.923596,0.043749,1.130679,4.680836,106.923596,1,-4.94554,5.18273,137.909897,118.703232,2.344526,59.842556,191.915634,3.475205
130.203,105.288161,0.038511,1.197142,4.056794,105.288161,1,4.579562,5.398404,136.748945,119.891597,2.350454,59.842556,191.915634,3.547596
130.536,103.641074,0.033847,1.291407,3.509305,103.641074,0,4.641331,5.37112,135.576932,121.077143,2.355737,59.842556,191.915634,3.619988
130.869,103.654802,-0.036194,0.933454,-3.753347,103.654802,0,-4.904096,4.770302,135.592677,121.061384,2.425771,59.842556,191.915634,3.692379
131.202,103.748979,0.034327,1.081079,3.562827,103.748979,0,4.606113,-5.131397,135.65867,121.00399,2.35528,59.842556,191.915634,3.692379
131.535,103.706838,-0.043336,1.187042,-4.497079,103.706838,1,-5.346736,5.381832,135.654542,121.008125,2.432946,59.842556,191.915634,3.619988
131.868,105.945612,0.09184,1.001623,9.757453,105.945612,0,4.976363,-4.973922,135.654233,121.00839,2.360914,53.519695,188.636773,3.624706
132.201,105.556527,0.067871,0.887422,7.175238,105.556527,0,0.099784,3.482192,135.23053,121.428113,2.3854,53.519695,188.636773,3.624706
132.534,106.168423,0.134144,0.623751,14.327855,106.168423,0,5.187368,4.574892,134.048114,122.543403,2.380966,47.261974,185.354129,3.646634
132.867,106.974904,0.055152,1.186685,5.905861,106.974904,1,-5.476318,5.434233,134.05319,122.538572,2.459949,47.261974,185.354129,3.646634
133.2,105.329035,0.054084,1.002979,5.702188,105.329035,0,4.842692,5.109821,132.766394,123.582657,2.461883,47.261974,185.354129,3.719025
133.533,103.721637,0.058649,1.425054,6.090157,103.721637,0,5.01912,4.502472,131.533383,124.579153,2.458143,47.261974,185.354129,3.791417
133.866,103.919553,-0.009576,1.430685,-0.995201,103.919553,0,-4.783639,4.639012,131.552055,124.563947,2.526355,47.261974,185.354129,3.791417
134.199,106.043996,0.054034,1.549952,5.735582,106.043996,0,0,0,131.552055,124.563947,2.526355,41.642387,181.083657,3.782258
134.532,104.274953,0.05775,1.450244,6.028592,104.274953,0,5.456877,5.068743,130.120887,125.575417,2.523545,41.642387,181.083657,3.782258
134.865,107.063374,0.050117,1.17819,5.370147,107.063374,1,-4.64301,5.113636,130.057024,125.620821,2.594175,35.843612,176.760214,3.772365
135.198,105.372554,0.048974,1.17624,5.164644,105.372554,1,4.973678,5.243095,128.60451,126.506213,2.596125,35.843612,176.760214,3.772365
135.531,103.83474,0.050071,1.754835,5.203413,103.83474,0,4.638035,4.586459,127.291511,127.303055,2.595752,35.843612,176.760214,3.844756
135.864,103.888419,-0.025216,1.173696,-2.620249,103.888419,1,-5.070421,5.332484,127.254218,127.325706,2.67106,35.843612,176.760214,3.844756
136.197,106.149109,0.105427,1.887856,11.232618,106.149109,0,4.647343,-4.809183,127.278236,127.31349,2.602603,30.412794,172.156453,3.865969
136.53,105.770002,0.075894,1.228468,8.042715,105.770002,0,-0.073236,4.098276,126.703078,127.657467,2.632801,30.412794,172.156453,3.865969
136.863,104.226773,0.077117,1.598383,8.053607,104.226773,0,4.639012,4.624577,125.356059,128.408799,2.632696,30.412794,172.156453,3.93836
137.196,106.962467,0.064863,1.272403,6.947639,106.962467,0,-5.177267,5.479644,125.312093,128.433328,2.709843,25.257729,166.882818,3.953488
137.529,105.253637,0.06419,0.618171,6.765482,105.253637,0,5.047716,5.286798,123.749296,129.153372,2.711574,25.257729,166.882818,3.953488
137.862,103.591035,0.064755,0.919678,6.717399,103.591035,0,4.970138,5.034257,122.235217,129.847796,2.712038,25.257729,166.882818,4.02588
138.195,106.104495,0.062715,1.44656,6.663049,106.104495,0,-4.57065,4.683874,122.218077,129.855647,2.779033,20.648057,161.257732,4.058242
138.528,104.570589,0.063033,1.771216,6.600142,104.570589,0,4.576754,4.659856,120.780158,130.401091,2.779634,20.648057,161.257732,4.058242
138.861,104.816937,-0.010267,1.672096,-1.076152,104.816937,0,-5.192679,4.929151,120.821192,130.385554,2.852907,20.648057,161.257732,4.130633
139.194,104.816937,-0.010267,2.099155,-1.076152,104.816937,0,0,0,120.821192,130.385554,2.852907,20.648057,161.257732,4.130633
139.527,106.921227,0.055099,2.054977,5.897249,106.921227,0,0,0,120.821192,130.385554,2.852907,16.645572,155.171972,4.133783
139.86,105.27214,0.058799,1.021558,6.196993,105.27214,0,5.097156,4.703864,119.256851,130.850134,2.85006,16.645572,155.171972,4.133783
140.193,105.574282,0.126252,1.66205,13.400201,105.574282,0,5.319208,4.976791,117.614902,131.342854,2.847581,12.687608,149.112417,4.142366
140.526,106.27297,0.05905,1.846598,6.282743,106.27297,0,-4.751137,4.525819,117.650807,131.331982,2.914739,12.687608,149.112417,4.142366
140.859,104.459705,0.060471,1.716581,6.324538,104.459705,0,5.4653,5.410031,115.886458,131.739242,2.914338,12.687608,149.112417,4.214757
141.192,104.586607,-0.016025,1.550176,-1.676102,104.586607,0,-5.132252,5.438841,115.836723,131.750744,2.990864,12.687608,149.112417,4.287149
141.525,104.586607,-0.016025,1.197733,-1.676102,104.586607,0,0,0,115.836723,131.750744,2.990864,12.687608,149.112417,4.287149
141.858,106.499308,0.047998,0.84112,5.115637,106.499308,0,0,0,115.836723,131.750744,2.990864,9.776756,142.684891,4.268519
142.191,104.836624,0.048597,0.66091,5.098753,104.836624,0,4.98439,5.006638,114.192078,132.000533,2.991025,9.776756,142.684891,4.268519
142.524,107.480748,0.036094,1.204045,3.881048,107.480748,1,-5.195059,5.067492,114.213078,131.997347,3.065317,6.749096,136.317801,4.269362
142.857,105.712662,0.039782,1.207135,4.207685,105.712662,1,5.485443,5.058641,112.462592,132.131126,3.062227,6.749096,136.317801,4.269362
143.19,104.007836,0.04349,1.963442,4.526206,104.007836,0,5.290948,4.867931,110.776463,132.265228,3.059165,6.749096,136.317801,4.341753
143.523,104.124706,-0.027561,1.211561,-2.870465,104.124706,1,-5.080065,4.731452,110.83431,132.260449,3.130192,6.749096,136.317801,4.341753
143.856,105.979007,0.106296,1.961359,11.307773,105.979007,0,5.142872,-4.807047,110.778399,132.261087,3.058163,4.225703,129.824167,4.366813
144.189,106.501248,0.031877,0.88467,3.396117,106.501248,0,-4.975417,5.311274,110.722673,132.265746,3.13263,4.225703,129.824167,4.366813
144.522,104.72498,0.035961,1.381422,3.767601,104.72498,0,5.449644,4.959487,108.989623,132.28128,3.129082,4.225703,129.824167,4.439204
144.855,107.195629,0.034631,1.04453,3.713748,107.195629,0,-4.830882,4.559725,109.034767,132.280715,3.197061,2.209895,122.629725,4.463479
145.188,105.500129,0.035118,0.904381,3.70643,105.500129,0,5.087573,5.097156,107.341618,132.186702,3.197131,2.209895,122.629725,4.463479
145.521,103.867165,0.037491,1.047769,3.895887,103.867165,0,5.008957,4.756996,105.718093,132.096442,3.195307,2.209895,122.629725,4.53587
145.854,103.932272,-0.038315,1.298688,-3.984079,103.932272,0,-5.439665,5.02855,105.786445,132.100117,3.271088,2.209895,122.629725,4.608261
146.187,105.225105,0.098391,1.18137,10.386781,105.225105,0,4.512207,-5.380459,105.929799,132.118785,3.199473,1.481762,115.662309,4.606574
146.52,105.657281,0.027405,1.238159,2.896236,105.657281,0,-4.786233,5.024827,105.890139,132.116487,3.270497,1.481762,115.662309,4.606574
146.853,103.910583,0.029812,0.991664,3.098674,103.910583,0,5.362362,5.093249,104.163724,131.892704,3.268549,1.481762,115.662309,4.534182
147.186,103.798532,-0.046986,1.116432,-4.880698,103.798532,1,-5.174368,5.436094,104.120497,131.887186,3.345359,1.481762,115.662309,4.461791
147.519,103.925361,0.023353,1.186753,2.427391,103.925361,1,4.735267,-4.978713,104.160192,131.895388,3.275038,1.481762,115.662309,4.461791
147.852,103.925273,-0.050699,1.185115,-5.27347,103.925273,1,-5.429319,4.796854,104.264561,131.909399,3.349067,1.481762,115.662309,4.534182
148.185,106.200256,0.091662,1.077171,9.76184,106.200256,0,5.451933,-5.312769,104.241887,131.904626,3.27114,0.192623,108.505087,4.541646
148.518,104.467501,0.097146,1.432865,10.180633,104.467501,0,5.360286,4.806619,102.563282,131.685943,3.267132,0.192623,108.505087,4.541646
148.851,104.985929,0.019448,1.574513,2.041983,104.985929,0,-5.49469,5.232841,102.606537,131.691402,3.34479,0.192623,108.505087,4.614037
149.184,104.875044,-0.057498,1.364419,-6.036769,104.875044,0,-5.442747,5.185293,102.648521,131.700052,3.421728,0.192623,108.505087,4.686429
149.517,106.728259,0.080616,1.609319,8.622705,106.728259,0,4.963179,-5.048814,102.662224,131.703995,3.349249,0.004563,101.262624,4.690006
149.85,105.005832,0.079505,1.539195,8.366176,105.005832,0,5.066027,5.403531,100.956492,131.344607,3.351693,0.004563,101.262624,4.690006
150.183,104.652606,0.055939,1.819473,5.860261,104.652606,0,-0.082487,3.22778,100.444316,131.235387,3.375656,0.004563,101.262624,4.690006
150.516,107.088378,0.048658,1.82582,5.214802,107.088378,0,-4.882946,4.797006,100.458235,131.238706,3.445731,-0.153692,94.193395,4.694468
150.849,105.436562,0.051592,1.552077,5.444561,105.436562,0,5.076037,4.775033,98.893308,130.747513,3.443552,-0.153692,94.193395,4.694468
151.182,106.105492,0.112711,2.110216,12.010116,106.105492,0,4.517029,4.506836,97.458813,130.300691,3.443478,-0.277489,87.28635,4.709397
151.515,106.650741,0.041923,1.195091,4.473786,106.650741,1,-4.775643,5.008408,97.42181,130.289168,3.514306,-0.277489,87.28635,4.709397
151.848,107.730649,0.104457,1.208689,11.294374,107.730649,1,4.907086,5.013047,95.883509,129.687711,3.515073,-0.299692,79.865553,4.723762
152.181,106.070448,0.107526,1.210151,11.449448,106.070448,1,5.036637,4.834696,94.353235,129.088039,3.513611,-0.299692,79.865553,4.723762
152.514,109.668064,0.097146,1.141091,10.687426,109.668064,1,-4.83375,4.783792,94.360984,129.091063,3.583234,-0.216534,72.554364,4.724325
152.847,110.878424,0.15372,1.15999,17.179769,110.878424,1,5.32696,5.354671,92.753136,128.330893,3.583434,-0.131005,65.388812,4.743424
153.18,109.278892,0.145286,1.149087,15.989304,109.278892,1,4.593356,6.09944,91.14376,127.569607,3.594337,-0.131005,65.388812,4.743424
153.513,112.101478,0.158342,1.095963,17.900272,112.101478,1,0.050832,5.833706,90.262697,127.141019,3.6362,0.093009,58.172994,4.732163
153.846,110.446865,0.148751,1.083739,16.551381,110.446865,1,4.756844,6.445518,88.621038,126.255637,3.648424,0.093009,58.172994,4.732163
154.179,112.106361,0.200874,1.062246,22.827116,112.106361,1,5.434324,5.772905,86.989615,125.349861,3.650876,0.239571,50.762039,4.713122
154.512,111.956551,0.15028,1.009541,16.952667,111.956551,1,-0.041641,7.238992,85.943335,124.7656,3.703581,0.239571,50.762039,4.713122
154.845,114.371589,0.19114,0.975357,22.131177,114.371589,1,4.635502,5.993031,84.445861,123.822606,3.713408,0.245029,43.318761,4.688765
155.178,112.806698,0.169109,0.949852,19.260613,112.806698,1,4.52298,8.0462,82.686011,122.690084,3.738913,0.245029,43.318761,4.688765
155.511,115.427466,0.199009,0.911239,23.279223,115.427466,1,4.673345,6.824939,81.103045,121.613334,3.754489,0.076186,36.172885,4.665728
155.844,113.702677,0.176495,0.884786,20.27891,113.702677,1,5.082659,8.736804,79.220909,120.289743,3.780942,0.076186,36.172885,4.665728
156.177,116.572799,0.203424,0.887672,24.046374,116.572799,1,5.228019,7.397128,77.534017,119.035484,3.796644,-0.261076,28.95014,4.684316
156.51,114.853759,0.183997,0.864355,21.374467,114.853759,1,5.142079,8.362942,75.750851,117.665644,3.819961,-0.261076,28.95014,4.684316
156.843,113.134301,0.163935,0.913188,18.714606,113.134301,1,4.954512,8.208872,74.044396,116.2903,3.843519,-0.261076,28.95014,4.756707
157.176,115.788195,0.19465,0.907801,22.827175,115.788195,1,5.243889,7.124475,72.47189,114.960609,3.857133,0.057253,21.772057,4.764934
157.509,114.060847,0.171016,0.880303,19.698626,114.060847,1,5.043901,8.842358,70.726887,113.443838,3.884631,0.057253,21.772057,4.764934
157.842,112.370564,0.156339,0.790211,17.712389,112.370564,1,4.847667,7.292905,69.238291,112.0763,3.902332,0.057253,21.772057,4.692543
158.175,115.66788,0.186707,0.78772,21.850514,115.66788,1,5.453764,6.685462,67.774296,110.682782,3.911248,-0.087108,14.498931,4.698968
158.508,113.954891,0.169286,0.766855,19.477329,113.954891,1,4.997787,7.879953,66.234478,109.190698,3.932113,-0.087108,14.498931,4.698968
158.841,117.425718,0.190114,0.774167,22.597172,117.425718,1,5.013504,7.164465,64.808088,107.749621,3.947684,-0.182765,7.372231,4.721851
159.174,115.736155,0.1626,0.742883,18.986346,115.736155,1,4.866466,9.187999,63.188002,106.061059,3.978968,-0.182765,7.372231,4.721851
159.507,119.246431,0.178948,0.732742,21.569693,119.246431,1,5.405057,8.07243,61.685834,104.394016,3.998277,-0.11448,0.155424,4.731019
159.84,117.444873,0.155859,0.706158,18.454481,117.444873,1,5.171651,8.843851,60.157464,102.630586,4.024861,-0.11448,0.155424,4.731019
160.173,121.354275,0.167666,0.677383,20.539812,121.354275,1,5.018204,8.092186,58.772146,100.943618,4.047114,0.022761,-7.210224,4.724497
160.506,119.387226,0.138307,0.644453,16.618137,119.387226,1,5.470031,10.018889,57.180251,98.914672,4.080044,0.022761,-7.210224,4.724497
160.839,123.459557,0.143933,0.606164,17.893637,123.459557,1,4.681066,8.069254,55.925519,97.202226,4.104571,0.10938,-14.363912,4.710735
161.172,121.438321,0.112471,0.57169,13.716172,121.438321,1,5.325068,10.087219,54.460051,95.095686,4.139045,0.10938,-14.363912,4.710735
161.505,125.804009,0.115579,0.539608,14.605386,125.804009,1,5.265648,8.738476,53.195241,93.136855,4.164185,0.097007,-21.843767,4.703793
161.838,123.536399,0.09127,0.512869,11.306584,123.536399,1,6.003196,9.696869,51.832911,90.905854,4.190924,0.097007,-21.843767,4.703793
162.171,127.933158,0.095118,0.486449,12.205538,127.933158,1,5.394147,8.313673,50.695956,88.926848,4.212059,0.033946,-29.180006,4.698508
162.504,125.359944,0.071646,0.460827,8.996884,125.359944,1,6.773421,10.312782,49.331237,86.430705,4.237681,0.033946,-29.180006,4.698508
162.837,129.458015,0.07103,0.446595,9.210847,129.458015,1,5.769206,8.879543,48.216415,84.261379,4.260197,-0.06364,-36.209587,4.706792
163.17,126.617099,0.050419,0.424296,6.389313,126.617099,1,7.513483,10.59374,46.899111,81.549545,4.282496,-0.06364,-36.209587,4.706792
163.503,130.372277,0.055515,0.417788,7.245097,130.372277,1,6.982109,9.09462,45.783501,79.116328,4.297788,-0.102367,-43.128954,4.715576
163.836,127.467888,0.038142,0.399102,4.864272,127.467888,1,7.771048,10.35224,44.567967,76.354454,4.316474,-0.102367,-43.128954,4.715576
164.169,131.34875,0.045763,0.394411,6.015072,131.34875,1,7.504733,9.213431,43.494474,73.786206,4.328843,-0.079605,-50.270132,4.723254
164.502,128.27536,0.034483,0.382012,4.425047,128.27536,1,8.567414,10.280102,42.320159,70.876098,4.341242,-0.079605,-50.270132,4.723254
164.835,132.322955,0.036566,0.374265,4.840674,132.322955,1,7.237961,9.637307,41.301112,68.257675,4.358611,-0.00053,-57.547614,4.732876
165.168,129.103509,0.027387,0.364163,3.53667,129.103509,1,9.097337,10.492812,40.171094,65.197915,4.368713,-0.00053,-57.547614,4.732876
165.501,132.952624,0.039157,0.353324,5.2087,132.952624,1,8.27236,9.196506,39.191052,62.459434,4.375403,0.146789,-64.737564,4.728727
165.834,129.690964,0.023315,0.336476,3.024259,129.690964,1,8.839403,11.16669,38.089671,59.315771,4.392251,0.146789,-64.737564,4.728727
166.167,133.823141,0.030602,0.310311,4.096517,133.823141,1,8.055472,9.47704,37.171017,56.544925,4.402541,0.267984,-72.15465,4.712852
166.5,130.451742,0.014198,0.293104,1.852258,130.451742,1,9.089568,11.466469,36.127426,53.285328,4.419748,0.267984,-72.15465,4.712852
166.833,134.369399,0.026901,0.27912,3.615548,134.369399,1,9.11488,9.474893,35.234518,50.321722,4.422354,0.271368,-79.469594,4.701474
167.166,130.901433,0.018838,0.270339,2.466245,130.901433,1,9.88802,11.100976,34.235094,46.973013,4.431135,0.271368,-79.469594,4.701474
167.499,134.53209,0.027653,0.255882,3.721154,134.53209,1,9.074979,9.704075,33.367242,43.969155,4.435689,0.195042,-86.462189,4.691571
167.832,131.116804,0.018542,0.246045,2.431463,131.116804,1,9.667541,11.026442,32.425978,40.654667,4.445526,0.195042,-86.462189,4.691571
168.165,134.822815,0.02651,0.241373,3.574939,134.822815,1,9.207435,9.799496,31.591439,37.602033,4.449812,0.047936,-93.527594,4.691185
168.498,131.350507,0.014027,0.228182,1.8426,131.350507,1,9.623608,11.445688,30.680859,34.214235,4.463003,0.047936,-93.527594,4.691185
168.831,135.248813,0.025643,0.232944,3.468888,135.248813,1,9.122526,9.106107,29.931776,31.27306,4.462884,-0.102987,-100.644291,4.695828
169.164,131.700177,0.014864,0.221469,1.957765,131.700177,1,9.957486,11.542648,29.047843,27.804137,4.474359,-0.102987,-100.644291,4.695828
169.497,135.302361,0.022201,0.214429,3.004283,135.302361,1,9.298165,9.785613,28.298637,24.716278,4.477888,-0.217877,-107.580975,4.692317
169.83,131.787895,0.008413,0.200045,1.10882,131.787895,1,9.649295,11.63628,27.47515,21.269229,4.492272,-0.217877,-107.580975,4.692317
170.163,128.506872,0.005261,0.124286,0.676049,128.506872,1,9.629342,10.094553,26.758102,18.064438,4.49564,-0.217877,-107.580975,4.619926
170.496,132.768821,0.005091,0.102823,0.675931,132.768821,1,8.148155,9.074027,26.141429,15.264039,4.502342,-0.880567,-114.727608,4.605165
170.829,129.480779,0.00316,0.100762,0.409124,129.480779,1,9.735032,10.01968,25.45562,12.047172,4.504403,-0.880567,-114.727608,4.605165
171.162,126.690652,0.002158,0.0273,0.273403,126.690652,1,8.305866,8.453851,24.879411,9.316818,4.505474,-0.880567,-114.727608,4.532774
171.495,124.005275,-0.001924,0.04922,-0.238633,124.005275,1,7.779215,8.349607,24.327708,6.688651,4.509603,-0.880567,-114.727608,4.460383
171.828,121.609961,-0.010362,0.05762,-1.260149,121.609961,1,6.594073,7.754387,23.846562,4.348585,4.518003,-0.880567,-114.727608,4.460383
172.161,126.572794,-0.020585,0.038913,-2.60581,126.572794,1,5.741537,6.765556,23.444311,2.305374,4.525416,-2.644162,-121.577046,4.486503
172.494,123.946716,-0.017079,0.034969,-2.117072,123.946716,1,8.18644,7.641724,22.954429,-0.284084,4.521472,-2.644162,-121.577046,4.486503
172.827,128.675928,-0.02831,0.016313,-3.643727,128.675928,1,6.413927,7.785155,22.505812,-2.605277,4.531399,-4.240517,-128.523524,4.515086
173.16,125.785853,-0.020132,0.007479,-2.532623,125.785853,1,9.370999,8.15066,21.980677,-5.474981,4.522565,-4.240517,-128.523524,4.515086
173.493,123.257787,-0.021195,0.08052,-2.612801,123.257787,1,7.541837,7.631694,21.503982,-7.955993,4.523215,-4.240517,-128.523524,4.442695
173.826,120.838542,-0.020452,0.079353,-2.47175,120.838542,1,7.354535,7.193288,21.048491,-10.334993,4.522048,-4.240517,-128.523524,4.442695
174.159,126.10011,-0.021451,0.105884,-2.705414,126.10011,1,6.018067,5.647164,20.681027,-12.242176,4.519363,-6.163876,-135.481408,4.413479
174.492,123.333823,-0.019996,0.103947,-2.466542,123.333823,1,8.455986,8.188435,20.14941,-14.962005,4.517426,-6.163876,-135.481408,4.413479
174.825,121.151679,-0.017217,0.173199,-2.086082,121.151679,1,6.791358,6.357543,19.725279,-17.10982,4.514286,-6.163876,-135.481408,4.341087
175.158,119.012289,-0.016198,0.244261,-1.92798,119.012289,1,6.524357,6.340846,19.3037,-19.209981,4.512957,-6.163876,-135.481408,4.268696
175.491,124.083029,-0.030333,0.247252,-3.765022,124.083029,1,5.599994,5.714571,18.930481,-21.056517,4.513787,-9.242031,-141.957646,4.266535
175.824,121.668103,-0.024722,0.241033,-3.008493,121.668103,1,7.744782,6.885772,18.449863,-23.44462,4.507568,-9.242031,-141.957646,4.266535
176.157,119.53612,-0.021826,0.237694,-2.609381,119.53612,1,6.661136,6.199896,18.014327,-25.541222,4.504229,-9.242031,-141.957646,4.266535
176.49,124.218539,-0.029697,0.248911,-3.689988,124.218539,1,6.471149,5.862677,17.589935,-27.550473,4.499824,-12.223074,-148.194769,4.250913
176.823,121.815071,-0.026913,0.245539,-3.279252,121.815071,1,7.485806,7.02001,17.080402,-29.911333,4.496452,-12.223074,-148.194769,4.250913
177.156,119.663702,-0.02323,0.31376,-2.780258,119.663702,1,6.786541,6.21048,16.616738,-32.02508,4.492282,-12.223074,-148.194769,4.178522
177.489,124.302134,-0.039409,0.325719,-4.90119,124.302134,1,5.999968,5.96636,16.181731,-33.969406,4.492039,-15.769821,-154.194779,4.16632
177.822,121.747821,-0.032726,0.318198,-3.985708,121.747821,1,8.290393,7.251526,15.616128,-36.494566,4.484518,-15.769821,-154.194779,4.16632
178.155,119.651142,-0.029885,0.387173,-3.576894,119.651142,1,6.571136,6.099132,15.139561,-38.549632,4.481102,-15.769821,-154.194779,4.093929
178.488,124.569068,-0.047134,0.392524,-5.875841,124.569068,1,5.768912,5.273089,14.718122,-40.33917,4.477512,-19.986489,-160.120505,4.084988
178.821,122.09829,-0.037391,0.381806,-4.567449,122.09829,1,8.328124,6.847526,14.13009,-42.796539,4.466794,-19.986489,-160.120505,4.084988
179.154,119.925194,-0.028304,0.444422,-3.395281,119.925194,1,7.317889,5.967496,13.592275,-44.942179,4.457018,-19.986489,-160.120505,4.012596
179.487,117.98417,-0.019301,0.434948,-2.277546,117.98417,1,6.564006,5.255201,13.095175,-46.846258,4.447544,-19.986489,-160.120505,4.012596
179.82,122.788539,-0.043457,0.422936,-5.339355,122.788539,1,5.371812,5.370254,12.627004,-48.57245,4.447532,-24.668625,-165.681673,4.024596
180.153,120.623526,-0.03424,0.412923,-4.131772,120.623526,1,7.335529,5.952344,12.047854,-50.707734,4.437519,-24.668625,-165.681673,4.024596
180.486,125.458353,-0.045608,0.427314,-5.725868,125.458353,1,6.842303,5.321892,11.498134,-52.657042,4.426513,-29.374362,-171.408981,3.999199
180.819,123.005417,-0.033979,0.414753,-4.181232,123.005417,1,8.420561,6.68548,10.788864,-55.070121,4.413952,-29.374362,-171.408981,3.999199
181.152,120.655912,-0.026966,0.479462,-3.254427,120.655912,1,7.671946,6.610733,10.089651,-57.34307,4.40627,-29.374362,-171.408981,3.926808
181.485,118.668378,-0.023677,0.54811,-2.81023,118.668378,1,6.261208,5.744108,9.487266,-59.249028,4.402527,-29.374362,-171.408981,3.854417
181.818,116.746778,-0.01933,0.615763,-2.25699,116.746778,1,6.133948,5.479307,8.897657,-61.090548,4.397788,-29.374362,-171.408981,3.782025
182.151,115.000214,-0.023631,0.619772,-2.718093,115.000214,1,4.938061,5.491913,8.360291,-62.741906,4.401797,-29.374362,-171.408981,3.782025
182.484,119.272934,-0.0572,0.599384,-6.829886,119.272934,1,4.554323,4.535401,7.89775,-64.182932,4.40166,-35.073065,-175.65575,3.802276
182.817,117.44064,-0.045114,0.586369,-5.301806,117.44064,1,6.638461,4.840497,7.313382,-66.00265,4.388645,-35.073065,-175.65575,3.802276
183.15,115.711849,-0.040491,0.50867,-4.687848,115.711849,1,5.637678,4.904645,6.754989,-67.666761,4.383338,-35.073065,-175.65575,3.874668
183.483,120.217068,-0.069866,0.517756,-8.412825,120.217068,1,5.064553,5.337855,6.195302,-69.305839,4.385316,-40.393924,-180.447025,3.86756
183.816,118.381702,-0.056538,0.503283,-6.700199,118.381702,1,6.839717,4.840387,5.570512,-71.14748,4.370843,-40.393924,-180.447025,3.86756
184.149,116.586456,-0.048142,0.566381,-5.616993,116.586456,1,6.204874,4.921125,4.950035,-72.892956,4.36155,-40.393924,-180.447025,3.795169
184.482,114.881205,-0.043275,0.633181,-4.974627,114.881205,1,5.596062,4.823557,4.353786,-74.522142,4.355958,-40.393924,-180.447025,3.722777
184.815,113.323233,-0.04364,0.63295,-4.948515,113.323233,1,4.697943,4.666112,3.80976,-75.983264,4.355727,-40.393924,-180.447025,3.722777
185.148,117.445748,-0.07244,0.616614,-8.522666,117.445748,1,5.404782,4.648564,3.225327,-77.551805,4.350253,-46.352398,-184.360928,3.733639
185.481,115.626241,-0.059652,0.602621,-6.90552,115.626241,1,6.754564,4.821696,2.542486,-79.354242,4.33626,-46.352398,-184.360928,3.733639
185.814,113.798403,-0.058358,0.672754,-6.648575,113.798403,1,5.690917,5.378994,1.865459,-81.068535,4.334002,-46.352398,-184.360928,3.661248
186.147,117.784965,-0.095876,0.675752,-11.327501,117.784965,1,4.505646,4.798227,1.29319,-82.50805,4.33612,-52.522254,-187.890725,3.660368
186.48,116.01149,-0.083466,0.661763,-9.705527,116.01149,1,6.733833,4.801309,0.58746,-84.29429,4.322131,-52.522254,-187.890725,3.660368
186.813,120.107068,-0.110465,0.669186,-13.321826,120.107068,1,5.540559,4.601169,-0.054929,-85.855923,4.31533,-58.786653,-191.467302,3.646144
